City_ID,City,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Country,Date
151,Nurmijarvi,60.4641,24.8073,54.3,93,75,10.36,FI,2021-10-20 16:54:20
152,Hasaki,35.7333,140.8333,52.2,55,52,18.32,JP,2021-10-20 16:54:20
153,Batagay-Alyta,67.8006,130.4114,11.08,92,100,1.81,RU,2021-10-20 16:54:21
154,Pisco,-13.7,-76.2167,66.02,77,0,9.22,PE,2021-10-20 16:54:21
155,Puerto Madryn,-42.7692,-65.0385,80.17,22,0,27.49,AR,2021-10-20 16:53:45
156,Kirovohrad,48.5132,32.2597,49.84,69,73,13.04,UA,2021-10-20 16:54:23
157,Cayenne,4.9333,-52.3333,91.44,75,40,4.0,GF,2021-10-20 16:54:24
158,Dikson,73.5069,80.5464,26.53,64,99,12.21,RU,2021-10-20 16:49:31
159,Tilichiki,60.4667,166.1,3.22,89,79,4.65,RU,2021-10-20 16:54:25
160,Port Lincoln,-34.7333,135.8667,60.12,84,43,16.93,AU,2021-10-20 16:54:25
161,Bonthe,7.5264,-12.505,82.94,72,100,10.33,SL,2021-10-20 16:54:26
162,Carlagan,14.975,122.0456,81.45,83,92,10.29,PH,2021-10-20 16:54:26
163,Srednekolymsk,67.45,153.6833,-9.94,97,19,2.51,RU,2021-10-20 16:47:20
164,Toora-Khem,52.4675,96.11,28.76,73,0,2.35,RU,2021-10-20 16:54:27
165,Kapuskasing,49.4169,-82.4331,35.69,93,90,9.22,CA,2021-10-20 16:54:28
166,Wahiawa,21.5028,-158.0236,70.47,92,1,4.61,US,2021-10-20 16:54:28
167,Faya,18.3851,42.4509,70.32,31,7,8.66,SA,2021-10-20 16:54:28
168,Havre-Saint-Pierre,50.2334,-63.5986,53.96,71,40,5.75,CA,2021-10-20 16:54:29
169,Buraydah,26.326,43.975,88.25,19,0,11.48,SA,2021-10-20 16:54:29
170,Lagoa,39.05,-27.9833,67.87,63,59,1.88,PT,2021-10-20 16:54:30
171,Briancon,44.9,6.65,50.94,85,99,4.83,FR,2021-10-20 16:54:30
172,Caravelas,-17.7125,-39.2481,73.44,88,99,7.02,BR,2021-10-20 16:54:31
173,Byron Bay,-28.65,153.6167,63.88,88,92,4.05,AU,2021-10-20 16:54:31
174,Marzuq,14.4,46.4667,77.52,49,65,5.66,YE,2021-10-20 16:54:32
175,Znamenskoye,57.1281,73.8282,41.22,64,97,5.86,RU,2021-10-20 16:54:32
176,Northam,51.0333,-4.2167,56.82,89,62,7.7,GB,2021-10-20 16:52:08
177,Puerto Del Rosario,28.5004,-13.8627,78.48,73,20,12.66,ES,2021-10-20 16:54:33
178,Puerto Madero,14.7208,-92.4215,82.33,77,100,11.83,MX,2021-10-20 16:54:33
179,Callaguip,18.0714,120.4867,79.72,81,11,3.96,PH,2021-10-20 16:54:34
180,Faanui,-16.4833,-151.75,79.2,78,60,12.37,PF,2021-10-20 16:54:34
181,Orlik,52.5178,99.825,27.54,69,4,3.51,RU,2021-10-20 16:54:35
182,Sinnamary,5.3833,-52.95,84.33,70,45,9.42,GF,2021-10-20 16:54:35
183,Haimen,23.1935,116.6142,75.09,85,78,4.74,CN,2021-10-20 16:54:36
184,Santarem,-2.4431,-54.7083,89.73,66,40,8.05,BR,2021-10-20 16:51:08
185,Tuatapere,-46.1333,167.6833,41.43,84,92,1.39,NZ,2021-10-20 16:54:36
186,Ancud,-41.8697,-73.8203,65.43,81,100,9.24,CL,2021-10-20 16:54:37
187,Saskylakh,71.9167,114.0833,5.13,99,91,3.31,RU,2021-10-20 16:46:56
188,Waingapu,-9.6567,120.2641,80.42,77,77,4.85,ID,2021-10-20 16:54:37
189,Aksay,47.26,39.87,45.25,39,25,11.01,RU,2021-10-20 16:54:38
190,Goderich,43.7501,-81.7165,62.91,82,45,10.36,CA,2021-10-20 16:54:39
191,Odesskoye,54.2111,72.9651,46.29,53,94,9.06,RU,2021-10-20 16:54:39
192,Pangnirtung,66.1451,-65.7125,32.0,93,40,0.0,CA,2021-10-20 16:54:39
193,Dingle,10.9995,122.6711,76.23,93,97,5.66,PH,2021-10-20 16:54:40
194,Cidreira,-30.1811,-50.2056,65.48,59,83,13.47,BR,2021-10-20 16:54:40
